path	category	release_status	record_scope	bytes	sha256	license_status	license_gate
evidence/ph/predecessor/summary.json	ph-evidence	audit-evidence	pH source reconciliation, ecology analysis, cross-version comparison, ShEx validation and checksums	2292	5d2ffc1ff0d7ffdc97a4d419524001b2b4b4ddaf5473216fe62783605f6a0f56	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ph/predecessor/validation_report.json	ph-evidence	audit-evidence	pH source reconciliation, ecology analysis, cross-version comparison, ShEx validation and checksums	661	1468a9d3dca01bd0dce8712fe422bd574799eb98f3c54cb2aba0c7acf8abce47	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ph/shex_validation.log	ph-evidence	audit-evidence	pH source reconciliation, ecology analysis, cross-version comparison, ShEx validation and checksums	8	4f39df1b9becbf946d158bfe09b0bfbe7c85f224c3b7417eb7ad77431860f4c3	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ph/summary.json	ph-evidence	audit-evidence	pH source reconciliation, ecology analysis, cross-version comparison, ShEx validation and checksums	2441	97ebe64b1ff98f42643ff3748833ebe57f7f9455e8b5d055942f1b5632448ecc	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ph/validation_report.json	ph-evidence	audit-evidence	pH source reconciliation, ecology analysis, cross-version comparison, ShEx validation and checksums	1234	972f07b92598d0c14128dade611372a088d251bd41c7451ff0f681f0b843d88b	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ph/version_comparison/measurement_version_comparison.tsv	ph-evidence	audit-evidence	pH source reconciliation, ecology analysis, cross-version comparison, ShEx validation and checksums	152686	1e121990589f53e592f4eb3e22de297620c728982b0d16bd75acb1e887dabefa	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/ph/version_comparison/summary.json	ph-evidence	audit-evidence	pH source reconciliation, ecology analysis, cross-version comparison, ShEx validation and checksums	549	a89d30ea47f8dceca27dfa4875771251aad85fb49d7726ecb8537c1fa4cd1563	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/primer-identity/README.md	primer-evidence	audit-evidence	source-path ledger and exact forward/reverse primer identity counts	2112	e04bc32c2d022e2df5429c148faa1a56a3fe5af61d526c4eee18a0e41317e0f3	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/primer-identity/SHA256SUMS	primer-evidence	audit-evidence	source-path ledger and exact forward/reverse primer identity counts	243	f1bd5db2b741c6077af8caa7d12a0168f92025570f1595009c4ce9c2606aa678	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/primer-identity/primer_counts.tsv	primer-evidence	audit-evidence	source-path ledger and exact forward/reverse primer identity counts	1425	a456f6f1adff26596d3ac1cfbcbb96770cd661d174a1f31a3b94c285cecb3774	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/primer-identity/source_paths.tsv	primer-evidence	audit-evidence	source-path ledger and exact forward/reverse primer identity counts	4096	b7b618d1838244975baf3b9b97414cae2e39d2c2c374d91bd03adcc4af5ff22a	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/release/README.md	release-evidence	audit-evidence	release-evidence builder outputs and their checksums	1739	509f18d72e134d1c4ca168cc5beb52a3906a3a979ccc7db1ef87930dc151ae41	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/release/profile_duplicate_audit.tsv	release-evidence	audit-evidence	29 repeated normalized-ID profile pairs; zero identical count vectors	2946	c342cae537c460b203c0752b0540afd0840b6cc64ddc387813059113e567580e	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/release/release_evidence.json	release-evidence	audit-evidence	generated source, profile and KG reconciliation	23704	d9817b6f92a0040ae5841928268d8b60c81e4fb642edc6ee48670f73942642f2	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/release/release_manifest.tsv	release-evidence	audit-evidence	release-evidence builder outputs and their checksums	4634	33545bf91f33a6db9a6b31da3e61487b1a652b3efc94759efd7afa6d6018343b	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/release/sample_ledger.tsv	release-evidence	audit-evidence	2550 source-ledger rows	558402	cf7affd4d58803417fc5cf03ab71e6455e7fe190db449b0eb7ebaedfb4d1c99f	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/release/taxonomy_mapping_audit/README.md	taxonomy-evidence	audit-evidence	fail-closed taxonomy mapping decisions, violations, and source schema audit	795	e8ffdcff0e5a91a795f357f28d2707bf24074137979c5d908ebaa8a84e578cca	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/release/taxonomy_mapping_audit/SHA256SUMS	taxonomy-evidence	audit-evidence	fail-closed taxonomy mapping decisions, violations, and source schema audit	505	aeb369c5c47733a94dadf651ef028db3d2522542c247709ef751c0c52529fb9b	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/release/taxonomy_mapping_audit/historical_taxonomy_mapping_violations.tsv	taxonomy-evidence	audit-evidence	fail-closed taxonomy mapping decisions, violations, and source schema audit	10427	1617dccd18018fd729f80cad934e990f1c70fcaeed795a0fa9e58adde8e38457	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/release/taxonomy_mapping_audit/taxonomy_mapping_audit.json	taxonomy-evidence	audit-evidence	fail-closed taxonomy mapping decisions, violations, and source schema audit	5126	32123691593dabde6576a6b87c87c08810451da5fae44fd4b34b90399b7e9131	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/release/taxonomy_mapping_audit/taxonomy_mapping_decisions.tsv	taxonomy-evidence	audit-evidence	fail-closed taxonomy mapping decisions, violations, and source schema audit	13817313	72e232fd8408aa2b6c2a10d84c7410439ecea01fedcd387a2bb22ed813391acc	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/release/taxonomy_mapping_audit/taxonomy_source_extra_species_audit.tsv	taxonomy-evidence	audit-evidence	fail-closed taxonomy mapping decisions, violations, and source schema audit	33034	229b6bddd01b7391c9dffe92f1b385d1e65338578160b1342d6f78e76403c5d3	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/release/taxonomy_mapping_audit/taxonomy_source_schema_audit.json	taxonomy-evidence	audit-evidence	fail-closed taxonomy mapping decisions, violations, and source schema audit	1833	d0daf62b460c507c41f859b6b6e956ee765293dae26bb0e1169053338f78cfcc	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/release/taxonomy_mapping_audit/taxonomy_source_supplementary_species.tsv	taxonomy-evidence	audit-evidence	fail-closed taxonomy mapping decisions, violations, and source schema audit	33034	229b6bddd01b7391c9dffe92f1b385d1e65338578160b1342d6f78e76403c5d3	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/semantic-validation/SHA256SUMS	semantic-validation-evidence	audit-evidence	current ELK, ShEx, label-uniqueness and IRI-registry run with checksums	623	ef2fb82e802c27c8ca2ac593a312233ba0916ecf109f90929ea1859bcbaa6fc3	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/semantic-validation/control_semantic_validation_20260801.json	semantic-validation-evidence	audit-evidence	current ELK, ShEx, label-uniqueness and IRI-registry run with checksums	5795	9bbee3fa78adbebf24fa48e1f6d9bf790c892c83efcdaa1ff9c4d7fedba48b90	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/semantic-validation/control_semantic_validation_20260801.log	semantic-validation-evidence	audit-evidence	current ELK, ShEx, label-uniqueness and IRI-registry run with checksums	2259	6a9c199cb3981f0e533d9360e9f9fcf344945615924c7ad0e2912abda7dde850	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/semantic-validation/ontology_declaration_audit.json	semantic-validation-evidence	audit-evidence	current curated-base declaration audit against rubalkhali.owl: 333 classes, 20 object properties and 35 datatype properties	1147	a07cb10db10e18ade8aab49570a9d175a9321409d0dd51cb199a695d1a93516d	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/semantic-validation/sample_visit_wiring_audit_20260801_rc25.json	semantic-validation-evidence	audit-evidence	current ELK, ShEx, label-uniqueness and IRI-registry run with checksums	2932	ced57110d9ba4885ce85a181f437e65e350a3dbb1058940ce9c6140d7a06f04e	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/semantic-validation/semantic_validation_20260801.json	semantic-validation-evidence	audit-evidence	current ELK, ShEx, label-uniqueness and IRI-registry run with checksums	3164	b5bea22cb59e218f0792f4b8c034670f163d9e1a8f0c4210d980f45de9fc1f88	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/semantic-validation/semantic_validation_20260801.log	semantic-validation-evidence	audit-evidence	current ELK, ShEx, label-uniqueness and IRI-registry run with checksums	7149	d96ee562075d3f773e4a24fb61446dbf002b6d7468728b1ed101359456883a33	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/taxonomy-abox/SHA256SUMS	taxonomy-evidence	audit-evidence	full-file taxonomy ABox streaming validation, independent parser log, input manifest and checksums	396	c8853d05976fd62bb128b21b45b9fa7eca75aef302c665fe0f2ac3fa356e0338	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/taxonomy-abox/taxonomy_abox_SHA256SUMS	taxonomy-evidence	audit-evidence	full-file taxonomy ABox streaming validation, independent parser log, input manifest and checksums	189	060e14fc623801948a73fad5eae3a1bad2bcb230bbadd4c0be3bdbe70eaa736f	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/taxonomy-abox/taxonomy_abox_manifest.json	taxonomy-evidence	audit-evidence	full-file taxonomy ABox streaming validation, independent parser log, input manifest and checksums	2240	884951478a0e5757d5b58d5f06804dc13a45a3938c0f513aef8ba3cd0879e57b	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/taxonomy-abox/taxonomy_abox_streaming_validation.json	taxonomy-evidence	audit-evidence	full-file taxonomy ABox streaming validation, independent parser log, input manifest and checksums	7057	89fe97949b276ba4da87d6426d83dae26f18cd5331ea64d56c264237aca4b635	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/taxonomy-abox/taxonomy_abox_streaming_validation.log	taxonomy-evidence	audit-evidence	full-file taxonomy ABox streaming validation, independent parser log, input manifest and checksums	391	ea717afc5df9696a42b4ecd3619cab50f26567c4fa5c2f1717454dcdab5d9490	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf-community/SHA256SUMS	xrf-analysis-evidence	audit-evidence	laboratory-XRF elemental axis and loadings consumed by the control-adjusted community analysis	183	139dc7f7a67247a233a92e3e446a84af247472cc501c24699c39262b236b503c	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf-community/elemental_pc1_loadings.tsv	xrf-analysis-evidence	audit-evidence	laboratory-XRF elemental axis and loadings consumed by the control-adjusted community analysis	428	747bc732bee6255a601260bbea1ba9363da8d989f80fb40e5a7858d4e65815ad	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf-community/laboratory_xrf_axis.tsv	xrf-analysis-evidence	audit-evidence	laboratory-XRF elemental axis and loadings consumed by the control-adjusted community analysis	37817	5cc9008bcd24b6c284339d684d05ee55bacc4f12d44b77549d5a9286d4718d6a	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_audit/xrf_aggregation_group_details.tsv	xrf-evidence	audit-evidence	field and laboratory XRF provenance, aggregation, and metadata-gap audit	27478	6ac1e93f1d413962f5e08b4b81da63bd4d1e70f56ade9498d89d01d190227cc8	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_audit/xrf_aggregation_sensitivity.tsv	xrf-evidence	audit-evidence	field and laboratory XRF provenance, aggregation, and metadata-gap audit	10304	d3d176096ab5618980be0d2ef0c20e215b93def94d181bb43c6e915bbf044515	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_audit/xrf_audit_summary.json	xrf-evidence	audit-evidence	canonical 725-record XRF policy and reproduced aggregation	2536	4240e4cec94c137c1fca5e230169f7d97a5a28929baf71cdf1cdfedb5b718c30	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_audit/xrf_current_table_discrepancies.tsv	xrf-evidence	audit-evidence	field and laboratory XRF provenance, aggregation, and metadata-gap audit	4757	6c044ec66cf37ce4ea4a6c69299009ca0ea3b2b358c10f77431cccd6ab0db64e	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_audit/xrf_evidence_report.md	xrf-evidence	audit-evidence	field and laboratory XRF provenance, aggregation, and metadata-gap audit	11613	a6c9f466e4ede0d0c1c9f0ea046e3cebaa7f1b128df92a5aa5a3cf845075a8c5	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_audit/xrf_field_lab_agreement.tsv	xrf-evidence	audit-evidence	field and laboratory XRF provenance, aggregation, and metadata-gap audit	5097	dac0072c6dbbd5927da9c2c82fff74f9e0cb6c35205fc3758a77edc5e62a4727	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_audit/xrf_field_lab_site_matches.tsv	xrf-evidence	audit-evidence	field and laboratory XRF provenance, aggregation, and metadata-gap audit	14110	2bce443acd7c95c2dcad8d53de03360d7bf15d4c6ae1576ef3485fd1593a5c84	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_audit/xrf_field_replicate_precision.tsv	xrf-evidence	audit-evidence	field and laboratory XRF provenance, aggregation, and metadata-gap audit	830	93bd22dc2ca3e1d09b0f554303b42435f083c2140faea9bb710d347ad2ab52b4	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_audit/xrf_metadata_gaps.tsv	xrf-evidence	audit-evidence	field and laboratory XRF provenance, aggregation, and metadata-gap audit	2834	83b81fa29271be086bccd459d301bb1e303aae968d2e49a004f7c995d8cb91af	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_audit/xrf_method_metadata.tsv	xrf-evidence	audit-evidence	field and laboratory XRF provenance, aggregation, and metadata-gap audit	1303	c37284262510f64e0cb7c9d9d942ff6100c0b2d44d113a5aedbe7b5304e3eb5a	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_audit/xrf_reconciliation.tsv	xrf-evidence	audit-evidence	field and laboratory XRF provenance, aggregation, and metadata-gap audit	2216	107f216bef8244f6c27b0ffe4e6e221651171c45b6aa8ef7ee9fb0f721961e8f	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_audit/xrf_source_inventory.tsv	xrf-evidence	audit-evidence	field and laboratory XRF provenance, aggregation, and metadata-gap audit	14128	9ef00e07f374bc4751a77337848e367ab7c678a29a6e34886256f81ee6c8cc6e	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_chemical_mapping_audit/SHA256SUMS	xrf-evidence	audit-evidence	checksums for the chemical-mapping audit outputs	195	55ae73c51519c56087cd87ff43d0e3f8292c8cea68b1a5b07de22f6ffc03e9d2	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_chemical_mapping_audit/xrf_chemical_mapping_audit.json	xrf-evidence	audit-evidence	machine-readable 93-row chemical-identifier audit and source hashes	62635	0492ed8d415cb14217d89a0e7deef1c0957af5d39a9ccfee6e14dfb379735f74	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
evidence/xrf_chemical_mapping_audit/xrf_chemical_mapping_audit.tsv	xrf-evidence	audit-evidence	human-readable labels, formulas, charges, entity types and dispositions	21667	4a16fd261612b7b4950ded1d26fb093ffcef3b7bff8bb05e8a8d72b9ad148800	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
manage.sh	release-code	operational-reference	container lifecycle helper; not required to rebuild records	4668	da275880fb46929784bb0137de1db1527db85ea9f13f66a42c039ab6c07b7ee4	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/DATA_DICTIONARY.tsv	data-dictionary	canonical-candidate	field names, data types, units, missing-value conventions and reuse definitions	98037	9929eabad0ff28cd91b462935ff0ea46ce1a5428130c77fb5101524b10a19a11	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/QC_reads/multiqc_fastqc.txt	qc-source	canonical-candidate	MultiQC per-run FastQC statistics underlying the sequencing QC records	305195	81738fcccee6b0118d3e1b1796ddcde527fe9ee62f4e06c711bebd5974053eb0	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/QC_reads/multiqc_general_stats.txt	qc-source	canonical-candidate	MultiQC per-run FastQC statistics underlying the sequencing QC records	120090	e06494040042a1c1a6aaeedbffdc766e49887336e0d935e58f5aa02e8b022e17	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/amplicon/README.md	amplicon-processing	canonical-candidate	portable ampliseq samplesheet, accession table, resource config and the canonical command	2900	316b48c94d1530ffd9f7eb2a75eb39ecc9447a7a8d2efcc1bf02c0b663151a77	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/amplicon/ampliseq_resources.config	amplicon-processing	canonical-candidate	portable ampliseq samplesheet, accession table, resource config and the canonical command	221	459bb7c6b35dc165df4aec3b9abe6980c3f0ece0e071f969e837d2616899e83d	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/amplicon/combined_samplesheet_accessions.tsv	amplicon-processing	canonical-candidate	portable ampliseq samplesheet, accession table, resource config and the canonical command	244878	c74ba99ab6baa3c47d2d445d7037c1c88160dfb92bc966825c7e745a0362967e	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/amplicon/combined_samplesheet_portable.csv	amplicon-processing	canonical-candidate	portable ampliseq samplesheet, accession table, resource config and the canonical command	123135	bf6f0c5b83a430d2935ff01a19919a28cc6e4b772ddb61d0a46791e93fe5909c	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/amplicon/portable_samplesheet_summary.json	amplicon-processing	canonical-candidate	portable ampliseq samplesheet, accession table, resource config and the canonical command	1658	23c02f225011fcc2ca421b7c2e7577bcd907f26749b10be2d192281a4b16b9d0	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/climate/climate_acquisition_frozen.json	climate-derived	canonical-candidate	Open-Meteo derived daily and monthly tables consumed by the climate generator	2737	7588a5c3f5f9189cd96597b3ffd9e662f9c3423806282b9e5aa449ff62434940	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/climate/climate_fetch_key_ledger.tsv	climate-derived	canonical-candidate	Open-Meteo derived daily and monthly tables consumed by the climate generator	11401	1bb368f22cfe107a26233a44be51a37652ae6e337cc7442194cab7ce0169973b	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/climate/climate_key_audit.json	climate-derived	canonical-candidate	Open-Meteo derived daily and monthly tables consumed by the climate generator	2640	de20d7ffebec29274f698a04e1f071eaefb1fdd5f8e1e08c21a3b79156d16120	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/climate/daily_weather.tsv	climate-derived	canonical-candidate	Open-Meteo derived daily and monthly tables consumed by the climate generator	3456797	290eb42524cd5095b894abd93fa73e3e4b09a96e38b58dd1ef9e2fcb4ad4ae8f	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/climate/daily_weather_canonical.tsv	climate-derived	canonical-candidate	Open-Meteo derived daily and monthly tables consumed by the climate generator	2708694	6cb570e7a8a85a9508fdc910ae0a11bf7db614ef05e0d22fd6fd6a599966581a	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/climate/monthly_weather_averages.tsv	climate-derived	canonical-candidate	Open-Meteo derived daily and monthly tables consumed by the climate generator	134912	7a2d46d59057c9a85e8a232519672634ab0a4d3a90233408c9caa2b56b9f9751	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/climate/monthly_weather_averages_canonical.tsv	climate-derived	canonical-candidate	Open-Meteo derived daily and monthly tables consumed by the climate generator	106378	cde0a115147408bb846919a1e61e55cf88df7942f0e81f921de3305b49e33f9d	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/climate/nasa_power_daily_precipitation.manifest.json	climate-derived	canonical-candidate	Open-Meteo derived daily and monthly tables consumed by the climate generator	761	9f668cedbe7dd38643c5bdafb59369659d6d840376a855fb961212af7d1f1aaf	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/climate/nasa_power_daily_precipitation.tsv.gz	climate-derived	canonical-candidate	Open-Meteo derived daily and monthly tables consumed by the climate generator	229859	71d11a8c930760b0dfcb45b59017d3f00321f75ade4f01ad50ea8f1b47379cc2	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/climate/rain_event_product_exposures.manifest.json	climate-derived	canonical-candidate	Open-Meteo derived daily and monthly tables consumed by the climate generator	1806	1c989f15f36d62470c93823ae5d2220e1491b7dd0274d77da7bd1fde50e4e41e	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/climate/rain_event_product_exposures.tsv	climate-derived	canonical-candidate	Open-Meteo derived daily and monthly tables consumed by the climate generator	53928	7b7d7abc159d2123b933d119451edf699b8d8c96ab7e6338f820b0a74258912b	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/climate/rain_event_product_sources.tsv	climate-derived	canonical-candidate	Open-Meteo derived daily and monthly tables consumed by the climate generator	6150	037e1b25182b603a26db831101121d755d91e50a9e6f984bf57eb1c8632a7311	AUTHOR_GATE_UNRESOLVED	Project-produced artifact. The depositor selects the deposit licence; replace only when the deposit metadata supplies the licence identifier.
metadata/comparators/atacama/gradient/atacama_per_site.csv	cross-desert-comparator-source	canonical-candidate	pinned public Atacama site-level gradient and depth-profile inputs used for the quantitative contextual reanalysis	1464	7d12c3ff102a8fa9d535d4bb55f1832ce756ba4c07ee24cbc4cbd7bff8a29b97	THIRD_PARTY_LICENCE_UNRECORDED	Redistributes content derived from the pinned public Atacama gradient and depth-profile datasets. Record that resource's own licence for the pinned release before deposition; the project licence does not govern it.
metadata/comparators/atacama/pit/ASV_table.tsv	cross-desert-comparator-source	canonical-candidate	pinned public Atacama site-level gradient and depth-profile inputs used for the quantitative contextual reanalysis	1480567	0ccc857ae41b929c280f876f827f67559154378cc9e0927b11f4971125626c1e	THIRD_PARTY_LICENCE_UNRECORDED	Redistributes content derived from the pinned public Atacama gradient and depth-profile datasets. Record that resource's own licence for the pinned release before deposition; the project licence does not govern it.
metadata/comparators/atacama/pit/ASV_tax.silva_138_2.tsv	cross-desert-comparator-source	canonical-candidate	pinned public Atacama site-level gradient and depth-profile inputs used for the quantitative contextual reanalysis	3340348	835aa7811d9669378f579bf034de1f5731ef5eefd9122db4eddd7e48ca998014	THIRD_PARTY_LICENCE_UNRECORDED	Redistributes content derived from the pinned public Atacama gradient and depth-profile datasets. Record that resource's own licence for the pinned release before deposition; the project licence does not govern it.
